customer_id,customer_name,mobile,city,customer_type,join_date,email
3348,Benjamin Saran,4952639949,Bharuch,Retail,2026-01-16,isrivastava@example.com
3349,Chandran Rau,3084760206,Jamnagar,Retail,2023-07-27,yoshita89@example.net
3350,Tristan Hans,5213157980,Ahmedabad,Retail,2024-09-26,qadim21@example.com
3351,Megha Aggarwal,9191164270,Jamnagar,Retail,2025-06-25,mchoudhry@example.com
3352,Anamika Ramachandran,4515037726,Gandhinagar,Retail,2025-06-29,senguptadayita@example.org
3353,Vasudha Suresh,5490049466,Rajkot,Retail,2025-08-09,lkonda@example.net
3354,Garima Keer,1155049653,Vadodara,Wholesale,2024-07-28,qchaudry@example.net
3355,Rushil Yohannan,6648309451,Vapi,Retail,2026-06-27,udarsh58@example.com
3356,Riya Basak,6009231873,Vadodara,Retail,2024-12-16,jainkrisha@example.com
3357,Hardik Brahmbhatt,6071009020,Vadodara,Retail,2023-08-10,pillaysaumya@example.com
3358,Zashil Sanghvi,5058310476,Bharuch,Retail,2024-08-30,devika29@example.com
3359,Yutika Pau,9637297611,Ahmedabad,Retail,2023-12-08,kapurkala@example.net
3360,Saumya Virk,2444465502,Gandhinagar,Wholesale,2025-01-28,rudra51@example.net
3361,Meghana Wali,1801415857,Jamnagar,Wholesale,2026-04-23,dganesh@example.org
3362,Hemal Arya,3906893631,Anand,Wholesale,2024-07-10,kantqushi@example.com
3363,Liam Comar,6945734711,Vapi,Wholesale,2024-11-25,nsura@example.org
3364,Karan Bhatia,8354529594,Anand,Retail,2023-11-20,agatequshi@example.org
3365,Rayaan Bath,2757397625,Bharuch,Wholesale,2026-01-19,ishanker@example.com
3366,Raagini Bhardwaj,3263030633,Bhavnagar,Wholesale,2023-07-28,magarquincy@example.net
3367,Barkha Kade,3885825138,Surat,Wholesale,2024-04-13,pkar@example.org
3368,Samarth Gandhi,1307083014,Jamnagar,Retail,2024-12-14,kalpit95@example.net
3369,Mugdha Prabhu,8505057374,Surat,Retail,2025-08-26,urvashi61@example.org
3370,Balvan Dhaliwal,317394331,Surat,Wholesale,2026-01-28,chaman72@example.org
3371,Ranveer Walia,892363922,Vadodara,Retail,2026-01-16,wkhosla@example.com
3372,Jack Anand,3257638753,Vapi,Wholesale,2024-04-18,ishwar30@example.com
3373,Hemani Mahal,6372723556,Gandhinagar,Wholesale,2025-06-06,oshabarman@example.com
3374,Siddharth Oommen,4735385798,Rajkot,Wholesale,2023-12-07,aarush58@example.com
3375,Pushti Varghese,7721208109,Bhavnagar,Wholesale,2026-04-05,parikhdev@example.org
3376,Ethan Arya,7022972489,Ahmedabad,Wholesale,2025-11-16,nidhisinghal@example.com
3377,Gavin Ganguly,2464038605,Gandhinagar,Retail,2026-02-13,eiyer@example.com
3378,Ishwar Khosla,4769481017,Ahmedabad,Wholesale,2025-07-19,zarna57@example.com
3379,Aishani Date,6620601655,Rajkot,Retail,2023-09-05,kala75@example.com
3380,Pushti Nagi,9474455004,Jamnagar,Retail,2024-12-05,lgopal@example.org
3381,Kala Khanna,2852379996,Bhavnagar,Retail,2026-01-01,masterhema@example.net
3382,Ekapad Nayar,5889813504,Vadodara,Wholesale,2023-10-31,parsabalveer@example.org
3383,Jasmit Shankar,3499285452,Rajkot,Wholesale,2026-06-28,rajagopalayush@example.com
3384,Osha Chanda,7189185431,Rajkot,Wholesale,2024-07-09,rde@example.net
3385,Oeshi Joshi,4052620861,Bhavnagar,Wholesale,2024-05-27,matthew10@example.net
3386,Dominic Goyal,9221987065,Gandhinagar,Retail,2026-03-20,ekbal76@example.net
3387,Rudra Sahota,6495707118,Ahmedabad,Wholesale,2026-03-19,etarana@example.com
3388,Yachana Gandhi,141379258,Vapi,Retail,2024-08-12,jatin43@example.org
3389,Fariq Sani,1819615005,Surat,Retail,2025-09-15,htank@example.com
3390,Quincy Palla,7900173799,Anand,Retail,2026-02-04,waidababu@example.net
3391,Parth Gulati,9349380874,Vapi,Wholesale,2024-02-06,narainriya@example.org
3392,Jeevika Kanda,1107197857,Gandhinagar,Wholesale,2025-12-07,onveer13@example.org
3393,Maya Hora,1938265068,Vapi,Wholesale,2024-03-20,aradhanaravel@example.org
3394,Janya Ramanathan,274710538,Anand,Wholesale,2024-02-29,wrideshbawa@example.org
3395,Suhani Parikh,7090158481,Ahmedabad,Retail,2025-12-09,aishani42@example.org
3396,Yasti Mani,1255328155,Surat,Retail,2024-12-15,chopraoliver@example.org
3397,Gautami Doshi,5590430446,Gandhinagar,Wholesale,2025-12-08,yochana31@example.com
3398,Samaksh Cherian,8178741502,Surat,Wholesale,2025-05-02,ijaya93@example.org
3399,Finn Oza,7555431307,Anand,Wholesale,2026-05-15,qarin90@example.net
3400,Manya Singhal,422563025,Gandhinagar,Retail,2024-03-08,ojasvi86@example.org
3401,Gavin Rau,3697237136,Jamnagar,Wholesale,2026-06-26,qadimdasgupta@example.net
3402,Arunima Kanda,9679981196,Anand,Retail,2025-05-06,urmi03@example.com
3403,Tanish Wason,971468384,Vadodara,Retail,2025-12-24,erai@example.com
3404,Ishaan Dave,2340489384,Jamnagar,Retail,2023-11-11,jairajkhanna@example.com
3405,Dominic Bansal,1898198185,Jamnagar,Retail,2025-07-10,diyabuch@example.com
3406,Amaira Joshi,8535406622,Surat,Wholesale,2025-03-26,fchar@example.org
3407,Panini Rastogi,1387521029,Bharuch,Retail,2024-12-21,bkannan@example.com
3408,Gaurang Gole,5671766245,Anand,Retail,2024-04-23,seshadritejas@example.com
3409,Bhanumati Patel,5537218231,Ahmedabad,Retail,2024-04-08,semsuhani@example.org
3410,Chanakya Bora,3059374054,Bhavnagar,Wholesale,2025-12-04,indali78@example.org
3411,Harita Vyas,1579048024,Rajkot,Wholesale,2024-09-01,dugarwishi@example.com
3412,Ethan De,2083862593,Bhavnagar,Retail,2025-01-13,eshanatoor@example.net
3413,Wridesh Bhavsar,8753185165,Anand,Retail,2024-12-19,vasanasandhu@example.com
3414,Osha Dutt,4090441363,Surat,Wholesale,2025-03-07,chanderkritika@example.net
3415,Neelima De,7507759559,Vadodara,Wholesale,2024-04-18,lopa90@example.com
3416,Chandran Singh,1732492317,Anand,Retail,2025-03-31,kevinupadhyay@example.net
3417,Victor Ben,6897027126,Jamnagar,Wholesale,2025-11-15,anita33@example.com
3418,Aarnav Gulati,7215223916,Jamnagar,Wholesale,2024-03-19,charviwali@example.com
3419,Lajita Nadig,3662758955,Surat,Retail,2025-10-04,hemangini81@example.org
3420,Qarin Kapoor,1646620070,Anand,Retail,2024-01-27,nsarraf@example.com
3421,Eiravati Mukherjee,5558554710,Bharuch,Retail,2025-07-23,nikita67@example.net
3422,Akshay Nair,8870605601,Bharuch,Retail,2026-01-01,wkhare@example.org
3423,Reyansh Borra,610985368,Jamnagar,Retail,2026-01-17,samardesai@example.org
3424,Yochana Kapoor,6707218904,Vapi,Wholesale,2023-08-06,banikneelima@example.com
3425,Harinakshi Kala,6536802861,Bhavnagar,Wholesale,2026-05-18,wridesh79@example.com
3426,Shivani Krish,9849650541,Gandhinagar,Retail,2024-09-15,charan67@example.net
3427,Yutika Shetty,6981401462,Surat,Wholesale,2023-09-02,bbanik@example.org
3428,Ayaan Uppal,9835847092,Gandhinagar,Retail,2026-04-04,aryangolla@example.org
3429,Warda Goswami,531529128,Rajkot,Wholesale,2025-08-16,sdey@example.net
3430,Ishaan Pandit,584451194,Ahmedabad,Retail,2025-08-30,hema56@example.org
3431,Vrinda Edwin,7899116469,Gandhinagar,Retail,2025-04-29,udyatinaik@example.net
3432,Chaitanya Pant,5390436847,Gandhinagar,Retail,2023-12-20,xpurohit@example.com
3433,Yoshita Dora,734893957,Jamnagar,Wholesale,2023-09-12,gaganjaggi@example.net
3434,Harinakshi Ramachandran,2381759587,Anand,Retail,2025-11-19,enagar@example.net
3435,Bhavani Acharya,1868354026,Bhavnagar,Wholesale,2023-08-12,kalpitraj@example.org
3436,Chakradhar Kala,4412897111,Jamnagar,Wholesale,2023-12-11,gverma@example.net
3437,Yasti Andra,3410999176,Vapi,Wholesale,2025-12-30,anamika98@example.net
3438,Samesh Dutta,2984249066,Anand,Wholesale,2025-12-21,ztoor@example.net
3439,Jonathan Chakraborty,8414392143,Ahmedabad,Retail,2025-12-16,msha@example.com
3440,Michael Boase,8789564994,Bhavnagar,Wholesale,2023-11-16,keyajayaraman@example.com
3441,Omya Barad,143157543,Vadodara,Retail,2026-03-25,settyhemani@example.org
3442,Advika Ratti,5314751933,Surat,Retail,2023-11-19,faqid82@example.net
3443,Daniel Shan,2772665306,Ahmedabad,Retail,2026-01-10,khuranalaksh@example.net
3444,Saanvi Kannan,3022760052,Surat,Retail,2025-09-22,srivastavasachi@example.net
3445,Hema Anne,3723144212,Surat,Retail,2025-02-20,hemani58@example.net
3446,Avni Bhat,2740240790,Anand,Retail,2023-10-11,girik20@example.com
3447,Aarav Sura,3153046098,Bhavnagar,Retail,2025-08-29,reyansh35@example.org
3448,Januja Raghavan,497912413,Anand,Retail,2025-03-31,dyaltanmayi@example.net
3449,Varenya Chauhan,9136632817,Vapi,Wholesale,2025-08-27,vrishti23@example.com
3450,Vaishnavi Chaudhary,8635789611,Gandhinagar,Wholesale,2023-10-23,bahlvasatika@example.net
3451,Unni Korpal,1502036576,Rajkot,Wholesale,2024-06-02,udant37@example.net
3452,Jatin Iyer,3670029465,Bharuch,Wholesale,2024-11-14,basurudra@example.net
3453,Charles Varghese,1025235368,Surat,Wholesale,2024-01-16,labansrinivasan@example.org
3454,Priya Shere,1636868039,Gandhinagar,Wholesale,2025-01-06,dyalnidra@example.net
3455,Orinder Kashyap,5419705089,Bhavnagar,Wholesale,2024-08-01,siddharth36@example.net
3456,Bachittar Bhatnagar,9981942081,Jamnagar,Wholesale,2024-04-02,etavasa@example.org
3457,Yuvraj Bora,9169123534,Gandhinagar,Wholesale,2025-03-18,turvinaidu@example.org
3458,Isaac Das,6169298273,Surat,Wholesale,2025-01-21,rkhurana@example.net
3459,Adweta Rama,7660664701,Rajkot,Retail,2024-11-12,lbajaj@example.org
3460,Caleb Pillay,92446060,Anand,Wholesale,2025-09-01,mohinibedi@example.net
3461,Chandani Bava,5451788282,Jamnagar,Wholesale,2026-05-17,umang45@example.com
3462,Rajata Deo,3619221036,Rajkot,Wholesale,2023-11-18,vasatikajha@example.com
3463,Vaishnavi Luthra,6567294640,Jamnagar,Retail,2024-08-28,tripticomar@example.com
3464,Gabriel Balay,8317368528,Vapi,Retail,2024-03-20,fsaha@example.net
3465,Avi Pillay,4904871747,Jamnagar,Wholesale,2025-02-16,ijayaloyal@example.com
3466,Bhavna Virk,8578398313,Vapi,Retail,2026-02-09,ysubramaniam@example.org
3467,Manbir Cheema,2337044418,Rajkot,Retail,2024-01-16,leena80@example.org
3468,Samesh Modi,9612987721,Surat,Wholesale,2024-06-22,warhi20@example.com
3469,Isaiah Wagle,857621679,Bhavnagar,Retail,2024-02-16,qverma@example.net
3470,Bhavya Shah,7511186177,Vapi,Wholesale,2025-06-25,azaan10@example.com
3471,Suhani Garg,3263422260,Bharuch,Retail,2026-02-06,zlanka@example.com
3472,Krishna Gera,6453814958,Vapi,Wholesale,2025-10-06,yashvidivan@example.org
3473,Hiral Mahal,6709015138,Vadodara,Retail,2024-06-10,hiralsrivastava@example.com
3474,Odika Vohra,5162905902,Bhavnagar,Wholesale,2024-10-20,hsani@example.org
3475,Chandran Balan,5538387844,Vadodara,Retail,2025-08-04,routhitesh@example.com
3476,Ishwar Srinivasan,8413200833,Anand,Wholesale,2024-04-09,zilmilchhabra@example.net
3477,Panini Jaggi,3055326158,Rajkot,Retail,2023-09-26,wahab96@example.com
3478,Sai Sagar,7889099035,Bharuch,Retail,2023-12-02,arya47@example.net
3479,Irya Lata,7534938556,Jamnagar,Retail,2026-06-16,idikachakrabarti@example.net
3480,Hema Hayre,1311871112,Bhavnagar,Wholesale,2026-01-03,nhari@example.net
3481,Yashica Balan,5438691507,Bhavnagar,Retail,2025-04-12,qrege@example.net
3482,Gaurika Walla,1586472829,Jamnagar,Retail,2024-06-19,madanmitali@example.org
3483,Dipta Chokshi,5097052568,Vadodara,Retail,2025-01-19,gautamitalwar@example.net
3484,Arya Andra,2568417564,Vapi,Retail,2023-07-10,anmoluppal@example.org
3485,Charan Jhaveri,1866000585,Rajkot,Wholesale,2023-09-10,ishaan34@example.net
3486,Janya Karnik,8969447923,Jamnagar,Retail,2024-07-24,sanioliver@example.com
3487,Kabir Ramaswamy,1263536913,Jamnagar,Retail,2024-06-10,ekantikakrish@example.org
3488,Jasmit Badal,6697628766,Gandhinagar,Wholesale,2026-03-24,yagnesh27@example.org
3489,Devika Gera,6994149962,Anand,Retail,2025-12-17,parmarisha@example.net
3490,Baghyawati Mitra,3929963660,Bhavnagar,Wholesale,2023-11-11,wbehl@example.com
3491,Kashvi Mane,9586903552,Vapi,Wholesale,2024-07-26,anamika33@example.net
3492,Yadavi Kohli,1356652092,Gandhinagar,Wholesale,2025-01-07,owen78@example.com
3493,Hiral Wagle,1536379656,Surat,Retail,2024-12-03,vbaral@example.net
3494,Ekta Shenoy,3856525029,Vadodara,Retail,2025-03-05,dipta24@example.com
3495,Isaac Kara,1532377347,Bharuch,Wholesale,2026-02-02,kulkarnieesha@example.com
3496,Ronith Sidhu,263908255,Vadodara,Wholesale,2025-03-28,wnigam@example.com
3497,Chandresh Yohannan,3343890966,Jamnagar,Retail,2026-02-26,barkha11@example.com
3498,Ishita Bala,2953112479,Jamnagar,Retail,2024-09-14,nagarajanoeshi@example.com
3499,Jagat Nadig,6650385688,Rajkot,Wholesale,2025-04-21,narainraksha@example.org
3500,Baghyawati Roy,6308992884,Surat,Wholesale,2024-08-27,qsidhu@example.org
3501,Upma Jha,7888990110,Rajkot,Retail,2026-02-28,sarandhruv@example.net
3502,Rachita Bahl,9779776333,Surat,Wholesale,2023-11-11,siyadayal@example.org
3503,Vritti Solanki,4843002621,Rajkot,Retail,2025-01-31,brarforum@example.com
3504,Chaitaly Gour,2290431589,Bhavnagar,Wholesale,2024-04-01,champakkannan@example.org
3505,Yug Malhotra,9140286310,Jamnagar,Retail,2025-07-08,urishilla59@example.com
3506,Isaac Nagar,1422366421,Jamnagar,Retail,2024-10-12,nkade@example.org
3507,Nilima Sathe,6740585247,Ahmedabad,Wholesale,2026-01-30,bandimanan@example.net
3508,Lila Garde,9978726836,Rajkot,Retail,2023-08-17,balvan24@example.org
3509,Viraj Bath,8996061746,Bharuch,Retail,2025-12-17,tanmayiborde@example.net
3510,Pranav Rana,9284541841,Anand,Retail,2024-05-12,gillwishi@example.org
3511,Bimala Purohit,1248203289,Surat,Retail,2025-11-06,neelimabhavsar@example.com
3512,Rachit Handa,4793329259,Bhavnagar,Wholesale,2024-10-16,nayaksaumya@example.org
3513,Nitara Sant,3453319434,Ahmedabad,Retail,2023-10-15,bakhshidalia@example.org
3514,Udarsh Sarkar,4638819831,Rajkot,Wholesale,2024-02-22,robert65@example.com
3515,Ekalinga Sarin,5909451385,Surat,Retail,2023-07-17,mbora@example.net
3516,Nathaniel Chaudhari,8060558298,Gandhinagar,Retail,2024-03-24,bnagarajan@example.com
3517,Idika Pandit,1587953841,Gandhinagar,Retail,2025-01-17,isaiahdhillon@example.com
3518,Amrita Joshi,4012628625,Surat,Wholesale,2023-08-17,trivenikakar@example.org
3519,Adweta Dhillon,3198466422,Bharuch,Retail,2024-06-17,mittersathvik@example.org
3520,Raagini Venkatesh,1401435493,Anand,Wholesale,2025-04-14,alkaviswanathan@example.net
3521,Guneet Das,1561302218,Vapi,Retail,2025-02-12,nihal04@example.net
3522,Bhanumati Agrawal,8720937804,Vadodara,Wholesale,2023-09-10,riashah@example.org
3523,Maanas Divan,1040074608,Ahmedabad,Retail,2023-11-04,ekantika75@example.com
3524,Ayush Randhawa,1451038613,Bhavnagar,Wholesale,2023-09-07,mandbimala@example.org
3525,Yuvraj Ramakrishnan,5725226525,Bhavnagar,Wholesale,2024-11-27,gangulyvarsha@example.com
3526,Arunima Lal,1464420211,Bhavnagar,Retail,2023-08-19,toorrachita@example.com
3527,Riya Mandal,3218749957,Vapi,Retail,2023-08-15,ladlikota@example.net
3528,Niharika Nagar,37441418,Bharuch,Retail,2025-11-26,wbhattacharyya@example.org
3529,Hamsini Bath,2702868194,Bhavnagar,Wholesale,2025-08-21,iyerquincy@example.net
3530,Isaiah Anne,2286925975,Vadodara,Retail,2024-07-22,jairaj01@example.org
3531,Krish Modi,1735641630,Gandhinagar,Retail,2025-02-22,raochristopher@example.com
3532,Rudra Narang,4895690741,Bhavnagar,Wholesale,2026-01-18,qasimdalia@example.com
3533,Vedant Chaudhary,810070402,Vadodara,Retail,2026-03-10,karforum@example.com
3534,Chakradhar Pradhan,5115887548,Vapi,Retail,2024-10-17,patilethan@example.org
3535,Bhavika Choudhry,2408622047,Surat,Retail,2023-12-02,pinglepooja@example.com
3536,Abdul Desai,3536455591,Bharuch,Retail,2023-07-15,sahotarachita@example.org
3537,Jacob Sachdeva,1472028169,Rajkot,Wholesale,2025-08-26,zshah@example.com
3538,Faras Tak,9621556038,Vadodara,Retail,2025-11-27,harinakshimanne@example.org
3539,Amrita Ratta,3330494449,Vadodara,Retail,2024-09-07,yashasvi85@example.net
3540,Krishna More,3068203847,Rajkot,Retail,2024-02-20,ramachandrannathan@example.com
3541,Ishaan Talwar,5058073083,Rajkot,Retail,2024-04-14,utoor@example.com
3542,Lipika Singhal,7302227378,Anand,Retail,2024-04-28,udant10@example.com
3543,Chandran Nayar,5387773438,Anand,Wholesale,2024-07-19,dkakar@example.com
3544,Simon Borra,7949963819,Ahmedabad,Retail,2023-08-09,timothy08@example.org
3545,Rehaan Bhatia,5881907935,Vapi,Retail,2025-07-24,wborde@example.com
3546,Krishna Virk,9119292470,Rajkot,Retail,2026-05-01,anneikshita@example.com
3547,Imaran Kari,3541246480,Surat,Wholesale,2026-03-11,hdalia@example.net
3548,Wyatt Sastry,5197530307,Surat,Wholesale,2024-01-04,edhitha39@example.com
3549,Tristan Krishnan,1740108521,Ahmedabad,Retail,2024-11-01,tristan56@example.com
3550,Idika Mammen,6354027840,Bharuch,Wholesale,2024-05-11,nadkarniyuvraj@example.com
3551,Rajeshri Mitra,6083446334,Bharuch,Retail,2026-05-12,xbhavsar@example.com
3552,Rachita Patil,4901300645,Jamnagar,Wholesale,2024-09-15,kritikamitter@example.com
3553,Saanvi Parmer,7775280434,Bharuch,Retail,2024-10-21,ati54@example.org
3554,Darsh Das,569088653,Bharuch,Wholesale,2024-03-27,banjeet47@example.net
3555,Arjun Bandi,8173015207,Jamnagar,Retail,2025-04-04,dalajapingle@example.org
3556,Gopal Mander,664192645,Anand,Wholesale,2023-10-22,nnigam@example.net
3557,Gavin Modi,3765421235,Jamnagar,Retail,2026-07-04,joshiyuvraj@example.com
3558,Mohammed Dora,8463433592,Vapi,Wholesale,2024-01-15,grewalranveer@example.com
3559,Chaman Rastogi,4193213777,Rajkot,Wholesale,2023-11-16,jackson04@example.org
3560,Zarna Korpal,284093455,Gandhinagar,Retail,2024-12-02,chaudrywahab@example.org
3561,Chanchal Doctor,176929142,Bharuch,Wholesale,2024-11-29,yashodharabutala@example.org
3562,Rehaan Bassi,7843573446,Vadodara,Retail,2026-03-29,hsethi@example.net
3563,Aashi Shan,2620489009,Anand,Retail,2024-09-02,jacobdutt@example.net
3564,Vinaya Iyer,5216895957,Jamnagar,Wholesale,2023-08-03,meghabava@example.org
3565,Kritika Dayal,7962669535,Rajkot,Wholesale,2023-08-06,bcomar@example.org
3566,Kavya Kala,2219357806,Vadodara,Retail,2024-12-13,usahni@example.org
3567,Gaurika Sandal,437080711,Anand,Retail,2026-02-15,sethindali@example.com
3568,Yug Khosla,8084160203,Bharuch,Retail,2025-05-06,anthonyprakash@example.net
3569,Yashoda Mohanty,8981599527,Rajkot,Wholesale,2024-12-23,dhingraluke@example.org
3570,Sai Mukherjee,7803423335,Surat,Wholesale,2023-10-26,ayushman69@example.com
3571,Arunima Chander,3646464793,Surat,Wholesale,2024-08-07,tankfiyaz@example.net
3572,Daniel Johal,1445835780,Gandhinagar,Wholesale,2026-07-07,wwali@example.org
3573,Ranbir Radhakrishnan,6070266877,Bhavnagar,Retail,2024-06-01,dorawarhi@example.net
3574,Zayyan Chokshi,1291628902,Anand,Retail,2024-07-16,yashica00@example.net
3575,Qushi Behl,3943595573,Rajkot,Wholesale,2026-02-26,darsh76@example.net
3576,Lipika Kala,3932828701,Jamnagar,Wholesale,2024-08-31,psankaran@example.org
3577,Bhavika Pandya,9504771526,Rajkot,Wholesale,2024-06-04,chaitanya09@example.org
3578,Nakul Ghose,7083371068,Bhavnagar,Wholesale,2024-12-26,parthdate@example.org
3579,Pavani Sharaf,42736608,Rajkot,Wholesale,2026-01-18,ravelamrita@example.org
3580,Anthony Dhillon,9681555322,Vadodara,Wholesale,2025-10-19,pandyaonkar@example.org
3581,Charvi Suri,6968275851,Bhavnagar,Wholesale,2025-09-01,hamsini22@example.net
3582,Avi Mangat,6592267263,Ahmedabad,Wholesale,2026-05-01,sathvikdua@example.org
3583,Jackson Ramachandran,6769016707,Rajkot,Wholesale,2025-10-08,harsh94@example.com
3584,Qabil Keer,7168643114,Ahmedabad,Wholesale,2025-08-24,kkrishnamurthy@example.org
3585,Bishakha Golla,6069722377,Gandhinagar,Retail,2026-01-28,senabha@example.net
3586,Rudra Gopal,4421899355,Jamnagar,Wholesale,2025-11-04,jswamy@example.org
3587,Nathaniel Lalla,7133560133,Jamnagar,Wholesale,2026-01-15,yashodharasama@example.net
3588,Urishilla Sidhu,8689489202,Vadodara,Retail,2025-05-26,bsarkar@example.com
3589,Eiravati Randhawa,4129371432,Jamnagar,Wholesale,2026-03-24,rajata24@example.com
3590,Max Mallick,6103769558,Anand,Wholesale,2023-12-28,kamala45@example.com
3591,Bhavini Lata,2498653015,Bhavnagar,Retail,2023-11-26,bkari@example.com
3592,Girindra Deo,6955598817,Rajkot,Retail,2023-08-04,radhikatank@example.org
3593,Chavvi Babu,2237787018,Vapi,Wholesale,2024-12-13,sainirobert@example.net
3594,Janani Lalla,8073156281,Jamnagar,Wholesale,2024-01-02,rattivedant@example.com
3595,Aadi Jaggi,129268094,Ahmedabad,Wholesale,2025-11-28,vedantde@example.net
3596,Sai Vig,2496599589,Jamnagar,Wholesale,2026-02-18,rkannan@example.org
3597,Watika Pradhan,1361065611,Ahmedabad,Retail,2024-05-28,mitaligill@example.com
3598,Nakul Tak,2018960888,Jamnagar,Wholesale,2023-09-14,mdalal@example.com
3599,Sai Hans,667980363,Bharuch,Wholesale,2024-06-02,edwinlakshit@example.com
3600,Kashish Sem,235012842,Jamnagar,Wholesale,2026-02-20,jeetbora@example.org
3601,Maanas Mand,329954682,Surat,Retail,2025-03-21,sidhunimrat@example.net
3602,Siya Setty,1900752787,Bhavnagar,Wholesale,2024-09-20,onkargala@example.org
3603,Zarna Balay,73036258,Vapi,Retail,2024-12-14,desaijeet@example.net
3604,Ekapad Batra,6337614043,Bhavnagar,Wholesale,2024-08-28,mugdha61@example.org
3605,Sara Tank,59506596,Rajkot,Retail,2025-11-18,zgarg@example.org
3606,Aryan Chhabra,9889783396,Rajkot,Wholesale,2026-04-26,nicholassaha@example.org
